path,prob_normal,prob_hentai,prob_porn,prob_sexy,prob_anime,true_label,hentai_prob,porn_prob,hentai_oof,porn_oof,nsfw_max_raw,nsfw_max_oof
data\anime\anime_5_0021.jpg,0.00058,0.00113,8.52e-05,0.0001442,0.998,anime,0.00113,8.52e-05,0.0006544502617801048,0.0,0.00113,0.0006544502617801048
data\anime\anime_5_0022.jpg,0.000203,2.26e-05,5.4e-07,1.26e-05,1.0,anime,2.26e-05,5.4e-07,0.0,0.0,2.26e-05,0.0
data\anime\anime_5_0023.jpg,0.000418,0.2406,0.0006704,0.001029,0.7573,anime,0.2406,0.0006704,0.3174603174603174,0.0016051364365971107,0.2406,0.3174603174603174
data\anime\anime_5_0024.jpg,4.65e-06,1.41e-05,6e-08,3.6e-07,1.0,anime,1.41e-05,6e-08,0.0,0.0,1.41e-05,0.0
data\anime\anime_5_0025.jpg,0.0002778,0.002632,0.0001546,0.000302,0.9966,anime,0.002632,0.0001546,0.001375515818431912,0.0,0.002632,0.001375515818431912
data\anime\anime_5_0026.jpg,6.753e-05,0.00346,2.396e-05,5.716e-05,0.9966,anime,0.00346,2.396e-05,0.001243008079552517,0.0,0.00346,0.001243008079552517
data\anime\anime_5_0027.jpg,0.0002353,0.003914,0.0002322,0.0003836,0.995,anime,0.003914,0.0002322,0.001243008079552517,0.0,0.003914,0.001243008079552517
data\anime\anime_5_0028.jpg,8.7e-06,0.0001127,2e-07,1.67e-06,1.0,anime,0.0001127,2e-07,0.0,0.0,0.0001127,0.0
data\anime\anime_5_0029.jpg,1.323e-05,0.000132,2.7e-06,8e-06,1.0,anime,0.000132,2.7e-06,0.0,0.0,0.000132,0.0
data\anime\anime_5_0030.jpg,6.706e-05,0.000504,2e-06,1.53e-05,0.9995,anime,0.000504,2e-06,0.00043591979075850045,0.0,0.000504,0.00043591979075850045
data\anime\anime_5_0032.jpg,0.002728,0.0004597,1.39e-05,0.0001254,0.9966,anime,0.0004597,1.39e-05,0.00043252595155709344,0.0,0.0004597,0.00043252595155709344
data\anime\anime_5_0033.jpg,0.2273,0.002268,0.000804,0.05142,0.7183,anime,0.002268,0.000804,0.0018148820326678765,0.0012391573729863693,0.002268,0.0018148820326678765
data\anime\anime_5_0034.jpg,0.00011086,0.00675,0.0001734,0.0003128,0.9927,anime,0.00675,0.0001734,0.001243008079552517,0.0,0.00675,0.001243008079552517
data\anime\anime_5_0035.jpg,0.0002651,1.997e-05,1.6e-06,2.8e-06,0.9995,anime,1.997e-05,1.6e-06,0.0,0.0,1.997e-05,0.0
data\anime\anime_5_0036.jpg,4.643e-05,0.000574,8.05e-06,5.704e-05,0.9995,anime,0.000574,8.05e-06,0.0,0.0,0.000574,0.0
data\anime\anime_5_0037.jpg,0.003967,0.00427,0.0001262,0.0004735,0.991,anime,0.00427,0.0001262,0.001243008079552517,0.0,0.00427,0.001243008079552517
data\anime\anime_5_0039.jpg,0.00093,0.006702,0.0002013,0.0008197,0.991,anime,0.006702,0.0002013,0.001375515818431912,0.0,0.006702,0.001375515818431912
data\anime\anime_5_0040.jpg,0.003214,0.00952,0.0001582,0.0004864,0.987,anime,0.00952,0.0001582,0.00967741935483871,0.0,0.00952,0.00967741935483871
data\anime\anime_5_0041.jpg,0.01525,0.0003943,8.214e-05,0.0004091,0.984,anime,0.0003943,8.214e-05,0.00043252595155709344,0.0,0.0003943,0.00043252595155709344
data\anime\anime_5_0042.jpg,2.42e-05,8.42e-05,1.97e-06,4.4e-06,1.0,anime,8.42e-05,1.97e-06,0.0,0.0,8.42e-05,0.0
data\anime\anime_5_0043.jpg,0.0004907,0.0007815,8.62e-05,0.00037,0.998,anime,0.0007815,8.62e-05,0.0,0.0,0.0007815,0.0
data\anime\anime_5_0044.jpg,0.001185,0.00783,9.58e-05,0.001842,0.9893,anime,0.00783,9.58e-05,0.006359300476947536,0.0,0.00783,0.006359300476947536
data\anime\anime_5_0045.jpg,5e-05,0.006527,1.675e-05,2.575e-05,0.993,anime,0.006527,1.675e-05,0.0012055455093429777,0.0,0.006527,0.0012055455093429777
data\anime\anime_5_0046.jpg,2.205e-05,9.21e-05,6.6e-07,1.7e-06,1.0,anime,9.21e-05,6.6e-07,0.0,0.0,9.21e-05,0.0
data\anime\anime_5_0047.jpg,0.0115,0.04022,0.0008736,0.03314,0.914,anime,0.04022,0.0008736,0.015625,0.0008237232289950577,0.04022,0.015625
data\anime\anime_5_0048.jpg,1.61e-05,0.0002346,1.43e-06,1.31e-05,0.9995,anime,0.0002346,1.43e-06,0.00043402777777777775,0.0,0.0002346,0.00043402777777777775
data\anime\anime_5_0049.jpg,3.463e-05,5.51e-05,3e-07,4.95e-06,1.0,anime,5.51e-05,3e-07,0.0,0.0,5.51e-05,0.0
data\anime\anime_5_0050.jpg,0.0005035,0.2583,0.0002804,0.003435,0.7373,anime,0.2583,0.0002804,0.30000000000000004,0.0,0.2583,0.30000000000000004
data\anime\anime_5_0051.jpg,5.52e-05,0.001847,6.67e-05,7.59e-05,0.998,anime,0.001847,6.67e-05,0.000749063670411985,0.0,0.001847,0.000749063670411985
data\anime\anime_5_0052.jpg,1.61e-05,5.8e-06,3e-07,2.4e-07,1.0,anime,5.8e-06,3e-07,0.0,0.0,5.8e-06,0.0
data\anime\anime_5_0053.jpg,0.008965,0.00204,5.23e-05,0.0002558,0.989,anime,0.00204,5.23e-05,0.000749063670411985,0.0,0.00204,0.000749063670411985
data\anime\anime_5_0054.jpg,0.00023,3.684e-05,1.5e-06,1.854e-05,0.9995,anime,3.684e-05,1.5e-06,0.0,0.0,3.684e-05,0.0
data\anime\anime_5_0055.jpg,0.006504,0.01563,0.0001733,0.00129,0.9766,anime,0.01563,0.0001733,0.013315579227696404,0.0,0.01563,0.013315579227696404
data\anime\anime_5_0056.jpg,0.0006733,8.863e-05,5.6e-06,4.584e-05,0.999,anime,8.863e-05,5.6e-06,0.0,0.0,8.863e-05,0.0
data\anime\anime_5_0057.jpg,0.0001248,0.0001242,8.17e-06,3.85e-05,0.9995,anime,0.0001242,8.17e-06,0.0,0.0,0.0001242,0.0
data\anime\anime_5_0058.jpg,0.017,0.001479,0.00010794,0.001597,0.98,anime,0.001479,0.00010794,0.0007564296520423601,0.0,0.001479,0.0007564296520423601
data\anime\anime_5_0059.jpg,0.0003176,0.0301,7.2e-05,0.0002513,0.969,anime,0.0301,7.2e-05,0.013315579227696404,0.0,0.0301,0.013315579227696404
data\anime\anime_5_0060.jpg,0.00233,0.01727,8.7e-05,0.00479,0.9756,anime,0.01727,8.7e-05,0.013315579227696404,0.0,0.01727,0.013315579227696404
data\anime\anime_5_0061.jpg,0.1377,0.2058,0.2113,0.3257,0.11945,anime,0.2058,0.2113,0.31756756756756754,0.3294117647058823,0.2113,0.3294117647058823
data\anime\anime_5_0062.jpg,3.195e-05,0.0003867,5.2e-06,2.444e-05,0.9995,anime,0.0003867,5.2e-06,0.00043591979075850045,0.0,0.0003867,0.00043591979075850045
data\anime\anime_5_0063.jpg,5.126e-05,0.00010556,1.9e-06,3.37e-05,1.0,anime,0.00010556,1.9e-06,0.0,0.0,0.00010556,0.0
data\anime\anime_5_0064.jpg,0.0008125,0.001108,1.89e-05,0.0002103,0.998,anime,0.001108,1.89e-05,0.0006544502617801048,0.0,0.001108,0.0006544502617801048
data\anime\anime_5_0065.jpg,0.00669,0.0008526,2.384e-05,0.000283,0.992,anime,0.0008526,2.384e-05,0.00043591979075850045,0.0,0.0008526,0.00043591979075850045
data\anime\anime_5_0066.jpg,0.0001749,0.0948,0.000342,0.0001357,0.905,anime,0.0948,0.000342,0.08695652173913043,0.0,0.0948,0.08695652173913043
data\anime\anime_5_0067.jpg,0.0002644,0.00349,0.0001628,8.315e-05,0.996,anime,0.00349,0.0001628,0.0012055455093429777,0.0,0.00349,0.0012055455093429777
data\anime\anime_5_0068.jpg,8.696e-05,0.000504,8.46e-06,4.28e-05,0.9995,anime,0.000504,8.46e-06,0.00027240533914464724,0.0,0.000504,0.00027240533914464724
data\anime\anime_5_0072.jpg,0.01865,0.00391,0.000932,0.1107,0.8657,anime,0.00391,0.000932,0.001375515818431912,0.001962708537782139,0.00391,0.001962708537782139
data\anime\anime_5_0075.jpg,0.05408,0.004505,0.003838,0.009605,0.928,anime,0.004505,0.003838,0.0018148820326678765,0.00510204081632653,0.004505,0.00510204081632653
data\anime\anime_5_0077.jpg,0.000309,0.001756,2.724e-05,0.0001021,0.998,anime,0.001756,2.724e-05,0.0006544502617801048,0.0,0.001756,0.0006544502617801048
data\anime\anime_5_0078.jpg,0.0002828,0.0001193,9.66e-06,3.58e-05,0.9995,anime,0.0001193,9.66e-06,0.0,0.0,0.0001193,0.0
data\anime\anime_5_0079.jpg,0.003216,0.8174,0.001089,0.001856,0.1764,anime,0.8174,0.001089,0.9555555555555556,0.0008237232289950577,0.8174,0.9555555555555556
data\anime\anime_5_0080.jpg,0.0004206,0.001138,0.0002842,0.0003407,0.998,anime,0.001138,0.0002842,0.00027240533914464724,0.0,0.001138,0.00027240533914464724
data\anime\anime_5_0082.jpg,0.00153,0.006084,0.0003042,0.002094,0.9897,anime,0.006084,0.0003042,0.0017964071856287425,0.0,0.006084,0.0017964071856287425
data\anime\anime_5_0084.jpg,0.001144,0.01138,0.000991,0.001057,0.9854,anime,0.01138,0.000991,0.007974481658692184,0.0016051364365971107,0.01138,0.007974481658692184
data\anime\anime_5_0085.jpg,0.00128,9.82e-05,2.7e-06,1.657e-05,0.9985,anime,9.82e-05,2.7e-06,0.0,0.0,9.82e-05,0.0
data\anime\anime_5_0086.jpg,2.3e-05,0.005524,4.3e-06,1.16e-05,0.9946,anime,0.005524,4.3e-06,0.0018148820326678765,0.0,0.005524,0.0018148820326678765
data\anime\anime_5_0087.jpg,0.001301,0.007072,0.0001327,0.001492,0.99,anime,0.007072,0.0001327,0.001243008079552517,0.0,0.007072,0.001243008079552517
data\anime\anime_5_0088.jpg,6.6e-05,0.003006,3.41e-05,0.00012136,0.9966,anime,0.003006,3.41e-05,0.0017964071856287425,0.0,0.003006,0.0017964071856287425
data\anime\anime_5_0089.jpg,1.377e-05,0.000657,8e-06,1e-05,0.9995,anime,0.000657,8e-06,0.00043591979075850045,0.0,0.000657,0.00043591979075850045
data\anime\anime_5_0091.jpg,0.000672,0.002281,5.7e-05,0.0003939,0.9966,anime,0.002281,5.7e-05,0.0017964071856287425,0.0,0.002281,0.0017964071856287425
data\anime\anime_5_0092.jpg,2.41e-05,6.97e-05,2.6e-06,5e-06,1.0,anime,6.97e-05,2.6e-06,0.0,0.0,6.97e-05,0.0
data\anime\anime_5_0093.jpg,0.001667,0.0632,0.001545,0.003391,0.93,anime,0.0632,0.001545,0.075,0.001128668171557562,0.0632,0.075
data\anime\anime_5_0094.jpg,0.00977,0.1074,0.001691,0.0696,0.8115,anime,0.1074,0.001691,0.19760479041916168,0.002472187886279357,0.1074,0.19760479041916168
data\anime\anime_5_0095.jpg,0.0001786,0.001053,2.55e-05,0.0005856,0.998,anime,0.001053,2.55e-05,0.000749063670411985,0.0,0.001053,0.000749063670411985
data\anime\anime_5_0096.jpg,0.00010926,0.00622,2.736e-05,5.054e-05,0.9937,anime,0.00622,2.736e-05,0.0017964071856287425,0.0,0.00622,0.0017964071856287425
data\anime\anime_5_0097.jpg,9.46e-05,0.003883,1.52e-05,3.463e-05,0.996,anime,0.003883,1.52e-05,0.001375515818431912,0.0,0.003883,0.001375515818431912
data\anime\anime_5_0098.jpg,0.0007973,0.00666,0.0002046,0.000724,0.9917,anime,0.00666,0.0002046,0.0017964071856287425,0.0,0.00666,0.0017964071856287425
data\anime\anime_5_0100.jpg,0.0001352,0.011955,5.984e-05,0.000164,0.988,anime,0.011955,5.984e-05,0.008090614886731391,0.0,0.011955,0.008090614886731391
data\anime\anime_5_0101.jpg,6.62e-05,3.904e-05,1.55e-06,4.1e-06,1.0,anime,3.904e-05,1.55e-06,0.0,0.0,3.904e-05,0.0
data\anime\anime_5_0103.jpg,0.0004478,0.0007205,3.74e-05,5.865e-05,0.9985,anime,0.0007205,3.74e-05,0.00027240533914464724,0.0,0.0007205,0.00027240533914464724
data\anime\anime_5_0104.jpg,0.0001389,0.008575,2.66e-05,0.000141,0.991,anime,0.008575,2.66e-05,0.006359300476947536,0.0,0.008575,0.006359300476947536
data\anime\anime_5_0105.jpg,0.00285,0.838,0.0705,0.03287,0.05582,anime,0.838,0.0705,0.935251798561151,0.0967741935483871,0.838,0.935251798561151
data\anime\anime_5_0106.jpg,0.02931,0.0823,0.00954,0.00955,0.869,anime,0.0823,0.00954,0.11235955056179775,0.012578616352201259,0.0823,0.11235955056179775
data\anime\anime_5_0107.jpg,0.004498,0.1199,0.00989,0.0167,0.849,anime,0.1199,0.00989,0.18,0.015748031496062992,0.1199,0.18
data\anime\anime_5_0108.jpg,0.0005136,3.135e-05,1.55e-06,7.33e-06,0.9995,anime,3.135e-05,1.55e-06,0.0,0.0,3.135e-05,0.0
data\anime\anime_5_0109.jpg,0.000299,0.004948,7.087e-05,0.000246,0.9946,anime,0.004948,7.087e-05,0.001243008079552517,0.0,0.004948,0.001243008079552517
data\anime\anime_5_0110.jpg,0.0001435,0.000817,4e-06,7.33e-06,0.999,anime,0.000817,4e-06,0.00043402777777777775,0.0,0.000817,0.00043402777777777775
data\anime\anime_5_0111.jpg,1.305e-05,2.444e-05,7e-07,3e-06,1.0,anime,2.444e-05,7e-07,0.0,0.0,2.444e-05,0.0
data\anime\anime_5_0112.jpg,0.0004554,0.0001858,8.94e-06,3.75e-05,0.9995,anime,0.0001858,8.94e-06,0.0,0.0,0.0001858,0.0
data\anime\anime_5_0113.jpg,5.704e-05,0.0003772,5.25e-06,5.525e-05,0.9995,anime,0.0003772,5.25e-06,0.00027240533914464724,0.0,0.0003772,0.00027240533914464724
data\anime\anime_5_0114.jpg,0.05774,0.0009675,0.01814,0.013824,0.909,anime,0.0009675,0.01814,0.0007446016381236039,0.017543859649122806,0.01814,0.017543859649122806
data\anime\anime_5_0115.jpg,1.806e-05,5.66e-06,6e-08,7e-06,1.0,anime,5.66e-06,6e-08,0.0,0.0,5.66e-06,0.0
data\anime\anime_5_0116.jpg,0.05405,0.04083,0.0251,0.02335,0.8564,anime,0.04083,0.0251,0.043478260869565216,0.028639618138424822,0.04083,0.043478260869565216
data\anime\anime_5_0117.jpg,0.0003452,0.000256,2.04e-05,6.75e-05,0.9995,anime,0.000256,2.04e-05,0.00043591979075850045,0.0,0.000256,0.00043591979075850045
data\anime\anime_5_0118.jpg,0.0003374,0.001445,8.85e-05,0.0004616,0.9976,anime,0.001445,8.85e-05,0.0006544502617801048,0.0,0.001445,0.0006544502617801048
data\anime\anime_5_0119.jpg,0.00157,0.01404,0.0001154,0.0003386,0.984,anime,0.01404,0.0001154,0.013315579227696404,0.0,0.01404,0.013315579227696404
data\anime\anime_5_0120.jpg,1.2e-05,5.86e-05,2e-06,6.1e-06,1.0,anime,5.86e-05,2e-06,0.0,0.0,5.86e-05,0.0
data\anime\anime_5_0121.jpg,0.02092,0.003307,0.001165,0.01941,0.955,anime,0.003307,0.001165,0.001243008079552517,0.001128668171557562,0.003307,0.001243008079552517
data\anime\anime_5_0122.jpg,0.0002077,0.000857,3.75e-05,5.59e-05,0.999,anime,0.000857,3.75e-05,0.00027240533914464724,0.0,0.000857,0.00027240533914464724
data\anime\anime_5_0123.jpg,0.03772,0.0014715,0.000892,0.002108,0.958,anime,0.0014715,0.000892,0.0007564296520423601,0.0012391573729863693,0.0014715,0.0012391573729863693
data\anime\anime_5_0124.jpg,0.0199,0.0002437,9.77e-05,0.0005426,0.979,anime,0.0002437,9.77e-05,0.00027240533914464724,0.0,0.0002437,0.00027240533914464724
data\anime\anime_5_0125.jpg,0.0002718,0.00499,0.000247,0.0002892,0.994,anime,0.00499,0.000247,0.001243008079552517,0.0,0.00499,0.001243008079552517
data\anime\anime_5_0128.jpg,4.57e-05,0.002472,1.395e-05,4.214e-05,0.9976,anime,0.002472,1.395e-05,0.0012055455093429777,0.0,0.002472,0.0012055455093429777
data\anime\anime_5_0129.jpg,2.205e-05,0.000588,9.3e-06,3.08e-05,0.9995,anime,0.000588,9.3e-06,0.00043252595155709344,0.0,0.000588,0.00043252595155709344
data\anime\anime_5_0130.jpg,0.09485,0.01753,0.002428,0.007088,0.878,anime,0.01753,0.002428,0.009216589861751152,0.003302146395156852,0.01753,0.009216589861751152
data\anime\anime_5_0135.jpg,0.003468,0.0357,0.000929,0.002897,0.957,anime,0.0357,0.000929,0.013513513513513514,0.001962708537782139,0.0357,0.013513513513513514
data\anime\anime_5_0136.jpg,0.00031,0.07245,0.00029,0.001241,0.926,anime,0.07245,0.00029,0.1111111111111111,0.0,0.07245,0.1111111111111111
data\anime\anime_5_0137.jpg,0.0002279,0.003475,4.54e-05,6.855e-05,0.996,anime,0.003475,4.54e-05,0.001243008079552517,0.0,0.003475,0.001243008079552517
data\anime\anime_5_0139.jpg,0.0002484,0.002954,4.8e-05,0.0001478,0.9966,anime,0.002954,4.8e-05,0.001375515818431912,0.0,0.002954,0.001375515818431912
data\anime\anime_5_0141.jpg,0.000677,0.2269,0.000983,0.00201,0.7695,anime,0.2269,0.000983,0.3082942097026604,0.001962708537782139,0.2269,0.3082942097026604
data\anime\anime_5_0143.jpg,0.0003343,0.0013485,6.25e-05,0.0001497,0.998,anime,0.0013485,6.25e-05,0.0006544502617801048,0.0,0.0013485,0.0006544502617801048
data\anime\anime_5_0144.jpg,0.002388,0.01697,0.0008335,0.003157,0.9766,anime,0.01697,0.0008335,0.009216589861751152,0.001953125,0.01697,0.009216589861751152
data\anime\anime_5_0145.jpg,0.001601,0.0736,0.000497,0.004288,0.92,anime,0.0736,0.000497,0.1111111111111111,0.0,0.0736,0.1111111111111111
data\anime\anime_5_0146.jpg,0.0003858,8.8e-05,8.17e-06,3.85e-05,0.9995,anime,8.8e-05,8.17e-06,0.0,0.0,8.8e-05,0.0
data\anime\anime_5_0147.jpg,0.0005956,0.004414,7.47e-05,0.000669,0.994,anime,0.004414,7.47e-05,0.0018148820326678765,0.0,0.004414,0.0018148820326678765
data\anime\anime_5_0148.jpg,0.001927,0.2395,0.0123,0.004333,0.742,anime,0.2395,0.0123,0.26153846153846155,0.015463917525773196,0.2395,0.26153846153846155
data\anime\anime_5_0149.jpg,0.0001886,0.008736,9.596e-05,0.000441,0.9907,anime,0.008736,9.596e-05,0.00967741935483871,0.0,0.008736,0.00967741935483871
data\anime\anime_5_0150.jpg,0.00686,0.149,0.000648,0.00139,0.842,anime,0.149,0.000648,0.18,0.0016051364365971107,0.149,0.18
data\anime\anime_5_0151.jpg,0.01293,0.000332,0.0001409,0.0003822,0.9863,anime,0.000332,0.0001409,0.00043591979075850045,0.0,0.000332,0.00043591979075850045
data\anime\anime_5_0152.jpg,0.002176,0.01153,0.00225,0.01223,0.9717,anime,0.01153,0.00225,0.008090614886731391,0.003302146395156852,0.01153,0.008090614886731391
data\anime\anime_5_0153.jpg,0.0461,0.004597,0.00074,0.007305,0.9414,anime,0.004597,0.00074,0.0018148820326678765,0.0012391573729863693,0.004597,0.0018148820326678765
data\anime\anime_5_0154.jpg,0.003529,0.1443,0.0007424,0.00292,0.8486,anime,0.1443,0.0007424,0.20915032679738563,0.001953125,0.1443,0.20915032679738563
data\anime\anime_5_0156.jpg,0.516,0.069,0.0004041,0.000869,0.4138,anime,0.069,0.0004041,0.08695652173913043,0.0,0.069,0.08695652173913043
data\anime\anime_5_0157.jpg,0.00258,0.001939,5.24e-05,0.0007505,0.9946,anime,0.001939,5.24e-05,0.00027240533914464724,0.0,0.001939,0.00027240533914464724
data\anime\anime_5_0158.jpg,0.000458,0.01151,0.000211,0.000368,0.9873,anime,0.01151,0.000211,0.0058823529411764705,0.0,0.01151,0.0058823529411764705
data\anime\anime_5_0159.jpg,2.98e-05,0.002209,2.22e-05,0.0001175,0.9976,anime,0.002209,2.22e-05,0.00027240533914464724,0.0,0.002209,0.00027240533914464724
data\anime\anime_5_0160.jpg,0.0003855,0.01412,0.0002232,0.0003886,0.985,anime,0.01412,0.0002232,0.013315579227696404,0.0,0.01412,0.013315579227696404
data\anime\anime_5_0161.jpg,0.000518,0.006245,7.117e-05,0.0003483,0.9927,anime,0.006245,7.117e-05,0.001243008079552517,0.0,0.006245,0.001243008079552517
data\anime\anime_5_0162.jpg,0.001525,0.00549,0.0001292,0.001091,0.9917,anime,0.00549,0.0001292,0.0012055455093429777,0.0,0.00549,0.0012055455093429777
data\anime\anime_5_0163.jpg,0.000154,0.0008264,3.624e-05,4.65e-05,0.999,anime,0.0008264,3.624e-05,0.0,0.0,0.0008264,0.0
data\anime\anime_5_0164.jpg,0.000683,0.003119,4.417e-05,0.0002573,0.996,anime,0.003119,4.417e-05,0.001375515818431912,0.0,0.003119,0.001375515818431912
data\anime\anime_5_0165.jpg,0.00796,0.002178,0.000164,0.00192,0.988,anime,0.002178,0.000164,0.0007446016381236039,0.0,0.002178,0.0007446016381236039
data\anime\anime_5_0166.jpg,0.003752,0.001148,4.5e-05,0.0002599,0.9946,anime,0.001148,4.5e-05,0.00027240533914464724,0.0,0.001148,0.00027240533914464724
data\anime\anime_5_0168.jpg,0.008194,0.0848,0.002176,0.006332,0.8984,anime,0.0848,0.002176,0.11827956989247312,0.003940886699507389,0.0848,0.11827956989247312
data\anime\anime_5_0169.jpg,0.01282,0.0001456,0.0001447,0.001222,0.986,anime,0.0001456,0.0001447,0.0,0.0,0.0001456,0.0
data\anime\anime_5_0170.jpg,0.001313,0.0006495,2.956e-05,0.0004766,0.9976,anime,0.0006495,2.956e-05,0.00043591979075850045,0.0,0.0006495,0.00043591979075850045
data\anime\anime_5_0171.jpg,0.000884,0.00352,4.43e-05,0.0003827,0.995,anime,0.00352,4.43e-05,0.0017964071856287425,0.0,0.00352,0.0017964071856287425
data\anime\anime_5_0172.jpg,1.526e-05,0.0001405,2.74e-06,1.085e-05,1.0,anime,0.0001405,2.74e-06,0.0,0.0,0.0001405,0.0
data\anime\anime_5_0173.jpg,5.66e-06,3.24e-05,1.1e-06,1.1e-06,1.0,anime,3.24e-05,1.1e-06,0.0,0.0,3.24e-05,0.0
data\anime\anime_5_0174.jpg,0.0004196,0.001106,1.36e-05,2.26e-05,0.9985,anime,0.001106,1.36e-05,0.00027240533914464724,0.0,0.001106,0.00027240533914464724
data\anime\anime_5_0175.jpg,0.000464,0.00484,9.5e-05,0.0002787,0.994,anime,0.00484,9.5e-05,0.0012055455093429777,0.0,0.00484,0.0012055455093429777
data\anime\anime_5_0176.jpg,0.000407,0.005203,0.0001289,0.001877,0.992,anime,0.005203,0.0001289,0.001243008079552517,0.0,0.005203,0.001243008079552517
data\anime\anime_5_0177.jpg,0.001883,0.01984,0.000794,0.006214,0.971,anime,0.01984,0.000794,0.010101010101010102,0.001962708537782139,0.01984,0.010101010101010102
data\anime\anime_5_0178.jpg,7.313e-05,0.0003297,3e-06,1.276e-05,0.9995,anime,0.0003297,3e-06,0.0,0.0,0.0003297,0.0
data\anime\anime_5_0179.jpg,8.07e-05,0.0001345,3.8e-06,3.386e-05,0.9995,anime,0.0001345,3.8e-06,0.0,0.0,0.0001345,0.0
data\anime\anime_5_0180.jpg,0.000545,0.006214,0.00012046,0.001629,0.9917,anime,0.006214,0.00012046,0.001243008079552517,0.0,0.006214,0.001243008079552517
data\anime\anime_5_0181.jpg,0.005096,0.00929,9.47e-05,0.0001209,0.9854,anime,0.00929,9.47e-05,0.00967741935483871,0.0,0.00929,0.00967741935483871
data\anime\anime_5_0182.jpg,9.07e-05,0.0001429,4.23e-06,9.83e-06,0.9995,anime,0.0001429,4.23e-06,0.0,0.0,0.0001429,0.0
data\anime\anime_5_0183.jpg,0.000256,0.0005918,1.03e-05,1.81e-05,0.999,anime,0.0005918,1.03e-05,0.00043402777777777775,0.0,0.0005918,0.00043402777777777775
data\anime\anime_5_0184.jpg,0.0001479,0.000521,7.33e-06,4.13e-05,0.9995,anime,0.000521,7.33e-06,0.00043591979075850045,0.0,0.000521,0.00043591979075850045
data\anime\anime_5_0185.jpg,0.0001818,0.00268,2.66e-05,0.0001335,0.997,anime,0.00268,2.66e-05,0.0017964071856287425,0.0,0.00268,0.0017964071856287425
data\anime\anime_5_0186.jpg,0.0001446,0.001424,2.77e-05,0.0002468,0.998,anime,0.001424,2.77e-05,0.00027240533914464724,0.0,0.001424,0.00027240533914464724
data\anime\anime_5_0187.jpg,0.00426,0.01473,0.001523,0.005436,0.974,anime,0.01473,0.001523,0.009216589861751152,0.0024390243902439024,0.01473,0.009216589861751152
data\anime\anime_5_0188.jpg,0.0001439,0.002296,4.09e-05,0.0003667,0.997,anime,0.002296,4.09e-05,0.0012055455093429777,0.0,0.002296,0.0012055455093429777
data\anime\anime_5_0189.jpg,0.1653,0.0004907,0.0004773,0.0005927,0.833,anime,0.0004907,0.0004773,0.00043402777777777775,0.0008237232289950577,0.0004907,0.0008237232289950577
data\anime\anime_5_0190.jpg,0.000238,0.001244,0.00010353,0.0001361,0.998,anime,0.001244,0.00010353,0.0007564296520423601,0.0,0.001244,0.0007564296520423601
data\anime\anime_5_0191.jpg,8.2e-06,5.233e-05,1.1e-06,3.93e-06,1.0,anime,5.233e-05,1.1e-06,0.0,0.0,5.233e-05,0.0
data\anime\anime_5_0192.jpg,0.004604,0.00402,0.0005217,0.01785,0.973,anime,0.00402,0.0005217,0.0017964071856287425,0.0016051364365971107,0.00402,0.0017964071856287425
data\anime\anime_5_0193.jpg,3.56e-05,0.0001563,9.8e-06,2.87e-05,1.0,anime,0.0001563,9.8e-06,0.0,0.0,0.0001563,0.0
data\anime\anime_5_0194.jpg,0.3418,0.2407,0.03366,0.1545,0.2291,anime,0.2407,0.03366,0.3404255319148936,0.03484320557491289,0.2407,0.3404255319148936
data\anime\anime_5_0195.jpg,0.1699,0.1652,0.04193,0.07007,0.5527,anime,0.1652,0.04193,0.20915032679738563,0.035256410256410256,0.1652,0.20915032679738563
data\anime\anime_5_0196.jpg,2.813e-05,1.22e-05,6.6e-07,2.56e-06,1.0,anime,1.22e-05,6.6e-07,0.0,0.0,1.22e-05,0.0
data\anime\anime_5_0197.jpg,0.0002577,0.000257,1.26e-05,6.25e-05,0.9995,anime,0.000257,1.26e-05,0.00043402777777777775,0.0,0.000257,0.00043402777777777775
data\anime\anime_5_0198.jpg,2.766e-05,6.44e-06,2.4e-07,7e-07,1.0,anime,6.44e-06,2.4e-07,0.0,0.0,6.44e-06,0.0
data\anime\anime_5_0199.jpg,0.000704,0.0009637,0.0001557,0.0003226,0.998,anime,0.0009637,0.0001557,0.00027240533914464724,0.0,0.0009637,0.00027240533914464724
data\anime\anime_5_0200.jpg,7.94e-05,0.0002207,5.25e-06,2.927e-05,0.9995,anime,0.0002207,5.25e-06,0.00043591979075850045,0.0,0.0002207,0.00043591979075850045
data\anime\anime_5_0201.jpg,5.734e-05,0.000529,2.15e-05,2.9e-05,0.9995,anime,0.000529,2.15e-05,0.0,0.0,0.000529,0.0
data\anime\anime_5_0202.jpg,0.000657,0.004356,0.0001098,0.0002563,0.9946,anime,0.004356,0.0001098,0.0012055455093429777,0.0,0.004356,0.0012055455093429777
data\anime\anime_5_0203.jpg,0.000364,3.5e-05,5.4e-06,6.515e-05,0.9995,anime,3.5e-05,5.4e-06,0.0,0.0,3.5e-05,0.0
data\anime\anime_5_0204.jpg,0.8027,0.02116,0.1287,0.02061,0.02673,anime,0.02116,0.1287,0.010652463382157125,0.20588235294117646,0.1287,0.20588235294117646
data\anime\anime_5_0205.jpg,0.2378,0.01102,0.0041,0.01018,0.737,anime,0.01102,0.0041,0.00967741935483871,0.00510204081632653,0.01102,0.00967741935483871
